index,ad,header,url,location,ad timestamp,lat,long,address,scrape_timestamp,datasource
1707, ,,https://chambana.craigslist.org/thp/d/grand-openingasian-massage/6419113201.html,, ,,,,49:39.3,CL1
1708,"20 years and still THE BEST !Enjoy Asian therapeutic body work.Treat yourself to an exceptional Swedish ,Shiatsu,deep or soft tissue massage,table shower ,and or dry sauna by our professional,experienced and BEAUTIFUL staff today.One hour=$60.00  1/2 hour = $40.00.Open 9 a.m.-11 p.m.daily at2442 Georgetown Road  Danville,Il.61832 .We are just 1.5 mi. (3 min. ) south of exit 215 A.We are on the west / right side as you drive south on Georgetown Road.*****COME RELAX *****YOU HAVE EARNED IT !    ",JOE JIN SPA 217-431-1323,https://chambana.craigslist.org/thp/d/joe-jin-spa/6418543994.html,Danville,12/9/2017 7:27,40.076183,-87.635236,2442 Georgetown Road,49:44.6,CL1
1709, ,,https://chambana.craigslist.org/thp/d/ruby-massage-asia1401-pr/6417486960.html,, ,,,,49:49.8,CL1
1710,"Dandy Spa---- New Chinese Massage,  show contact infoDandy Spa---- New Chinese Massage,  show contact infoDandy Spa NEW ! 8250 Bash St ,suite B,(82 street) indianapolis, IN, 46250 walk in or appointment , Chinese professional therapeutic massage , seven days a week, Mon-Sat ,10am-9pm, Sunday11am-6pm, Life is good, good wine,good time, good massage, want a relaxation or deep tissuea massage ? I AM ALREADY THERE! 1/2 hour $4045 min $501 hour $60    ","Dandy Spa---- New Chinese Massage, 317-494-5270",https://indianapolis.craigslist.org/thp/d/dandy-spa-new-chinese-massage/6424125024.html,"bash,st,suite,b",12/13/2017 14:28,39.906551,-86.05004,8250 bash st suite b,49:55.2,CL1
1711,"Deep Tissue, Sweedish, Sports Massage, Table Thai,  Gentle Touch, Full Body, $80Cupping $60 with massage $100>br>Full Body Salt and Sugar Scrub w/massage $85Located on the near northeast sideAsk for Linda  show contact infoTrained and Skilled",Enjoy A Relaxing Massage,https://indianapolis.craigslist.org/thp/d/enjoy-relaxing-massage/6424021646.html,indianapolis,12/13/2017 13:22,39.8326,-86.0836,,50:00.5,CL1
1712,"Spa Grand Opening (228 W 161st Street . Westfield IN) 1 Spa Grand Opening in Westfield/Carmel/Fishers/Noblesville/IndianapolisCALL ME TODAY:  show contact infoBusiness HoursMon-Sat 10AM - 9:30PMSun 11AM - 9PMLocation228 W. 161st Street. Westfield, IN 46074 Clean  Private Quiet  Comfortable***  Swedish  Deep Tissue  Hot Stone Massage  Hot Oil Massage Body Massage $40/30mins || $55/60mins|| $85/90minsWe Offer Single And Couple MassageMake An Appointment or Walk-in welcome craigslist - Map data  OpenStreetMap228 W 161st Street(google map)it's ok to contact this poster with services or other commercial interestspost id: 5810898558 posted: 22 days ago updated: 14 days ago email to friend   best of [?]",Spa grand opening,https://indianapolis.craigslist.org/thp/d/spa-grand-opening/6423931332.html,"w,st,street",12/13/2017 12:25,40.0489,-86.1499,161st street,50:05.7,CL1
1713,"Grand Opening--------Tulip Spa--------ADD: 5550 W 86th St #106 Indianapolis,IN 46268~~ For The Most Relaxing Day Of Your Life~~Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceCALL NOW:  show contact infoHighly Skilled, Professional & Friendly Massage Therapists Strive to Give You the Very Best Service!Enjoy a relaxing Asian Massage today.Asian Full Body Massage relaxes your body, stimulates circulation andcalms the mind. Loosen tight muscles. relieve stress and ease tension.Help your body and mind relax while improving your overall health!Our professional therapists are beautiful and highly skilled.We Offer------SwedishDeep Tissue Hot Stone Back-Stepping Massage------------Couple Massage Foot Reflexology  Chair Massage ------Free ShowerWe Accept Visa & Master CardsMore Information Visit Our Website www.tulipspamassage.netOur PriceBody Massage ",é?è?è???é?è?è???Tulip Spaé?è?É??É?? Sweet Asian Staff é?è?É??É?? Great Massage &,https://indianapolis.craigslist.org/thp/d/tulip-spa-sweet-asian-staff/6423928325.html,"W,th,St",12/13/2017 12:23,39.911234,-86.259112,5550 W 86th St at Zionsville rd,50:11.4,CL1
1714, ,,https://indianapolis.craigslist.org/thp/d/asian-massage-grand-opening/6423908928.html,, ,,,,50:16.7,CL1
1715, ,,https://indianapolis.craigslist.org/thp/d/sunrise-spaawesome-massage/6423882593.html,, ,,,,50:22.0,CL1
1716,Let us release your bad energy and your stress! WILL SEND MORE PICS TO SHOW WE ARE REAL Come in and enjoy a very relaxing experience! PLEASE TEXT US! show contact infoOffering 30 / 50 / 80 min sessions! Just text us for rates and more pics!Hours: 10am-10pm:Our Sessions include: CLEAN Sheets and Studio Full Body Session Private Rooms 3 Hot Towels per session Complimentary Water Bottle Relaxing Reiki Music  Ambient Lighting Highly experienced and love what we do! We care about our clientele relaxing. Our sessions are designed to release bad pent up energy and reset you. With our reiki touch you can experience a great release of the negative energy which can help with stresses of daily life! Just text us for an appointment!TEXT US for rates and pics!   show contact info,?¯è?É??è? Beautiful Hands ?¯è?É??è?,https://indianapolis.craigslist.org/thp/d/beautiful-hands/6423869346.html,"nd,st,and,I",12/13/2017 11:46,39.904996,-86.048183,82nd st at Shadeland ave,50:27.2,CL1
1717, ,,https://indianapolis.craigslist.org/thp/d/new-asian-masseuses-perfect/6423864599.html,, ,,,,50:32.5,CL1
1718,"Welcome To Day Spa ~  DEEP TISSUE ~BOD & FOOT MASSAGE~ Give us a call & come experience one of the best massages of your life.  Beautiful & Sweet Asian Staff Are Ready To Give You a Phenomenal Professional MassageNew construction /New owner /New FaceBuy 10 Get 1 Free  Tel:  show contact infoOpen 7days 9am-9pm     Add:2372 E Main St.Plainfield, IN 46168 ====  Map ==== ~~  For The Most Relaxing Day Of Your Life~~ NECK PAIN  SHOULDER PAIN BACK PAINHelp your body and mind relax while improving your overall health!Our professional therapists are beautiful and highly skilled.Walk-in-Welcome ",?¯è?É??É??$40up Grand Opening Best Asian Massage in--Plainfield 317-529-5374,https://indianapolis.craigslist.org/thp/d/40up-grand-opening-best-asian/6423783458.html,"E,Main,St,Plainfield,IN",12/13/2017 10:50,39.6893,-86.3919,"2372 E Main St.Plainfield,",50:37.8,CL1
1719, ,,https://indianapolis.craigslist.org/thp/d/monica-spa/6423759089.html,, ,,,,50:43.0,CL1
1720,"Specials for Today Only!!!Just $50 for 60 Minutes of Swedish massage!!!Just $75 for 90 Minutes of Swedish Massage!!!Just $90 for 60 Minutes of 4 Hands Massage with 2 Females!!!Just $100 for 60 Minutes of Couples Massage with 1 Male and 1 Female Therapist!!!Sunny's Place for Therapeutic Massage:Close your eyes and let my touch transport you to the island of Serenity, where stress and worry are not allowed. Pamper yourself. You know you need it. My touch will leave you completely relaxed and refreshed.Male and female therapists are available.60 minutes $6090 minutes $90120 minutes $12060 minutes of 4 hands massage with 2 female therapists $12060 minutes couples massage $150Every massage includes hot towels, clean linens and soft music in a very calm environment. Hot stones and a hot shower are also available at no additional cost. Reservations for your escape are accepted through email only.Walkins are welcome but I may not answer the doorbell when I am in session.Sunny's Place is located in the North Point Professional Building on the right side in Suite 1.4954 East 56th Street, Suite 1Indianapolis, IN 46220    ",4 Hands Massage for Just $90,https://indianapolis.craigslist.org/thp/d/4-hands-massage-for-just-90/6423757358.html,"East,th,Street,Suite",12/13/2017 10:32,39.85563,-86.087859,"4954 East 56th Street, Suite 1 at Emerson Way",50:48.3,CL1
1721,"Absolutely Sensational Therapeutic Relaxation MassageEnjoy A Soothing Unrushed Massage Session Designed To Meet Your Specific Needs! Your massage will be given by a professionally trained, attractive therapist that is looking forward to taking care of all of your relaxation needs. Each Relaxation Massage Session Includes : Swedish/Relaxation Massage Cranial Relaxation Light Touch Massage Deep Tissue Massage StretchingGrand Opening.Mon- Sun 10am to 10pm $65for an hr $50 for 30 mins $100for 90 minsCall  show contact info",Absolutely Sensational Therapeutic Relaxation Massage (Plainfield),https://indianapolis.craigslist.org/thp/d/absolutely-sensational/6423715102.html,"google,map",12/13/2017 10:01,39.6893,-86.3919,132 Perry Rd,50:53.6,CL1
1722," GRAND OPENING  have the top massage with our friendly licensed massage therapists. We offer Deep Tissue, and Swedish Massage. We have clean private rooms, convenience location and very friendly Asian masseuse to serve you. Tel:  show contact infoopen 7days 9.30am-10pm ==== Map ==== 445 Gradle Dr Carmel IN 46032 Chinese, reflexology, & swedish,deep tissue massage  Hot Oil free Hot Stone  $40/30minus   $60/60minus   $90/90minus     ",É?¶É?ÆÉ?õ*??Éù? GRAND OPENING   Éù?Best Service in Carmel ????.É?õ,https://indianapolis.craigslist.org/thp/d/grand-opening-best-service-in/6423670548.html,"google,map",12/13/2017 9:24,39.965362,-86.13439,445 Gradle Dr,50:58.9,CL1
1723, ,,https://indianapolis.craigslist.org/thp/d/luxurious-asian-massage/6423660291.html,, ,,,,51:04.2,CL1
1724, ,,https://indianapolis.craigslist.org/thp/d/happy-christmas-better-service/6423017863.html,, ,,,,51:09.6,CL1
1725,"Grand Opening--------Tulip Spa--------ADD: 5550 W 86th St #106 Indianapolis,IN 46268~~ For The Most Relaxing Day Of Your Life~~Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceCALL NOW:  show contact infoHighly Skilled, Professional & Friendly Massage Therapists Strive to Give You the Very Best Service!Enjoy a relaxing Asian Massage today.Asian Full Body Massage relaxes your body, stimulates circulation andcalms the mind. Loosen tight muscles. relieve stress and ease tension.Help your body and mind relax while improving your overall health!Our professional therapists are beautiful and highly skilled.We Offer------SwedishDeep Tissue Hot Stone Back-Stepping Massage------------Couple Massage Foot Reflexology  Chair Massage ------Free ShowerWe Accept Visa & Master CardsMore Information Visit Our Website www.tulipspamassage.netOur PriceBody Massage ",é?è?è???é?è?è???Tulip Spaé?è?É??É?? Sweet Asian Staff é?è?É??É?? Great Massage &,https://indianapolis.craigslist.org/thp/d/tulip-spa-sweet-asian-staff/6422821431.html,"W,th,St",12/12/2017 14:31,39.911234,-86.259112,5550 W 86th St at Zionsville rd,51:14.9,CL1
1726,"Hello,Back, shoulder pain? Need to de-stress?30's, caring, no-judgement Licensed Massage Therapist offering Relaxation and Deep Tissue Massage at the Waterfront Hotel.Tuesday and Wednesday only.LGBTQIA friendly.Table, linens and oils included.**Professional services only**60 minutes-$8090 minutes-$110120 minutes-$140Text or call. No emails will be replied to.    ",M4M Licensed Therapist,https://indianapolis.craigslist.org/thp/d/m4m-licensed-therapist/6422720201.html,"Waterfront,Hotel",12/12/2017 13:28,,,,51:20.2,CL1
1727,"Specials for Today Only!!!Just $50 for 60 Minutes of Swedish massage!!!Just $75 for 90 Minutes of Swedish Massage!!!Just $90 for 60 Minutes of 4 Hands Massage with 2 Females!!!Just $100 for 60 Minutes of Couples Massage with 1 Male and 1 Female Therapist!!!Sunny's Place for Therapeutic Massage:Close your eyes and let my touch transport you to the island of Serenity, where stress and worry are not allowed. Pamper yourself. You know you need it. My touch will leave you completely relaxed and refreshed.Male and female therapists are available.60 minutes $6090 minutes $90120 minutes $12060 minutes of 4 hands massage with 2 female therapists $12060 minutes couples massage $150Every massage includes hot towels, clean linens and soft music in a very calm environment. Hot stones and a hot shower are also available at no additional cost. Reservations for your escape are accepted through email only.Walkins are welcome but I may not answer the doorbell when I am in session.Sunny's Place is located in the North Point Professional Building on the right side in Suite 1.4954 East 56th Street, Suite 1Indianapolis, IN 4622    ",Just $75 for 90 Minutes of Relaxation!!! Today Only!!!,https://indianapolis.craigslist.org/thp/d/just-75-for-90-minutes-of/6422745931.html,"East,th,Street,Suite",12/12/2017 13:44,39.855704,-86.087912,"4954 East 56th Street, Suite 1 at Emerson Way",51:25.4,CL1
1728, ,,https://indianapolis.craigslist.org/thp/d/professional-massage/6422742521.html,, ,,,,51:31.0,CL1
1729,=  = Happy Time SPA You deserve the Best =  =  Address:  5212 Madison Ave Suite B. Indianapolis IN 46227   Tel: show contact info _ Open: 7 Days 10 am - 9 pmExcellent Working Attitude  60mins / $60. 30mins / $40Swedish. Deep Tissue Oil Relaxing MassageChi,--É?? É??É??É??--Happy Time SPA / your BEST CHOICE in Town !,https://indianapolis.craigslist.org/thp/d/happy-time-spa-your-best/6422655438.html,"Indianapolis,Beech,Grove,Speedway",12/12/2017 12:48,39.689835,-86.136525,5212 Madison Ave Suite B,51:36.3,CL1
1730,"Spa Grand Opening (228 W 161st Street . Westfield IN) 1 Spa Grand Opening in Westfield/Carmel/Fishers/Noblesville/IndianapolisCALL ME TODAY:  show contact infoBusiness HoursMon-Sat 10AM - 9:30PMSun 11AM - 9PMLocation228 W. 161st Street. Westfield, IN 46074 Clean  Private Quiet  Comfortable***  Swedish  Deep Tissue  Hot Stone Massage  Hot Oil Massage Body Massage $40/30mins || $55/60mins|| $85/90minsWe Offer Single And Couple MassageMake An Appointment or Walk-in welcome craigslist - Map data  OpenStreetMap228 W 161st Street(google map)it's ok to contact this poster with services or other commercial interestspost id: 5810898558 posted: 22 days ago updated: 14 days ago email to friend   best of [?]",Spa grand opening,https://indianapolis.craigslist.org/thp/d/spa-grand-opening/6422585353.html,"w,st,street",12/12/2017 12:07,40.0489,-86.1499,161st street,51:41.6,CL1
1731,"I'm a 36 wm licensed barber located on the Westside of indy .. I offer manscaping as a service to clients that don't know how to do it or have areas they cannot reach ...I take appts Monday thru sat 10am to 7pm.  Haircuts 20.00Manscaping 35.00Back 15.00 Call , text or email which service your seeking and let's get you scheduled!    ",Professional manscaping,https://indianapolis.craigslist.org/thp/d/professional-manscaping/6422525268.html,Speedway,12/12/2017 11:30,39.794,-86.2707,2126 north Cole st,51:46.8,CL1
1732, ,,https://indianapolis.craigslist.org/thp/d/yanti-outcall-full-body/6422565486.html,, ,,,,51:52.1,CL1
1733," GRAND OPENING  have the top massage with our friendly licensed massage therapists. We offer Deep Tissue, and Swedish Massage. We have clean private rooms, convenience location and very friendly Asian masseuse to serve you. Tel:  show contact infoopen 7days 9.30am-10pm ==== Map ==== 445 Gradle Dr Carmel IN 46032 Chinese, reflexology, & swedish,deep tissue massage  Hot Oil free Hot Stone  $40/30minus   $60/60minus   $90/90minus     ",É?¶É?ÆÉ?õ*??Éù? GRAND OPENING   Éù?Best Service in Carmel ????.É?õ,https://indianapolis.craigslist.org/thp/d/grand-opening-best-service-in/6422537158.html,"google,map",12/12/2017 11:37,39.965362,-86.13439,445 Gradle Dr,51:57.4,CL1
1734,Let us release your bad energy and your stress! WILL SEND MORE PICS TO SHOW WE ARE REAL Come in and enjoy a very relaxing experience! PLEASE TEXT US! show contact infoOffering 30 / 50 / 80 min sessions! Just text us for rates and more pics!Hours: 10am-10pm:Our Sessions include: CLEAN Sheets and Studio Full Body Session Private Rooms 3 Hot Towels per session Complimentary Water Bottle Relaxing Reiki Music  Ambient Lighting Highly experienced and love what we do! We care about our clientele relaxing. Our sessions are designed to release bad pent up energy and reset you. With our reiki touch you can experience a great release of the negative energy which can help with stresses of daily life! Just text us for an appointment!TEXT US for rates and pics!   show contact info,?¯è?É??è? Beautiful Hands ?¯è?É??è?,https://indianapolis.craigslist.org/thp/d/beautiful-hands/6422526446.html,"nd,st,and,I",12/12/2017 11:31,39.904996,-86.048183,82nd st at Shadeland ave,52:02.7,CL1
1735,"[[ __ Peony Massage Therapy   __ ]]Congratulations! You have already found the Best Masseusein  Indianapolis   !: show contact info:Open 7 Days a Week 9:00am--9:00pmLocated at : 5501 E 71st St,Suite:2.Indianapolis.IN 46220  [[ Excellent relaxing massage The best in Town !]]UPSCALE FACILITYDeep Tissue / Walking Back  /Hot Oil Swedish/Thai MassageIf You Would Like a Relaxing Massage by ProfessionalAsian Masseuses Come And Experience a Perfect Body Massage.Full Body Massage:$40/Half Hour$60/One HourTable Shower AvailableWelcome walk in ",É??NICE STAFFÉ??NICE THERAPISTÉ??NICE PLACEÉ??VERY GOOD MASSAGE!,https://indianapolis.craigslist.org/thp/d/nice-staffnice-therapistnice/6422471301.html,"E,st,ST,Indianapolis,IN",12/12/2017 10:55,39.8647,-86.1181,5501 E 71st ST,52:08.0,CL1
1736, ,,https://indianapolis.craigslist.org/thp/d/monica-spa/6422453910.html,, ,,,,52:13.3,CL1
1737,"Visit :""RUPPMASSAGE.COM"".  Schedule your deep tissue hot stone massage and follow up with the ***INFRARED SAUNA***!!New office, quiet, and peaceful.  Don't forget the importance of regular massage to keep you active and in the frame of mind to push harder",Sports Massage...Recover and get back to your game,https://indianapolis.craigslist.org/thp/d/sports-massagerecover-and-get/6422449039.html,Castleton,12/12/2017 10:40,39.8977,-86.0094,8202 Clearvista Pkwy Ste 9A,52:18.5,CL1
1738,"My name is Temi and I offer Deep Tissue, Reiki and Pregnancy Bodyworks. I am available for sessions by appointments, sometimes short notice. I can be reached by text at  show contact info. My rates are $70 for one hour and $99 for hour and half.I provide in call only.Deep Tissue -- medium to hard pressure, working out knots and kinks built up through stress, working out, and or life in general.In all my sessions I incorporate a little bit of stretching as well.Please respect me. I do not offer any improper services. I am a proud Brazilian woman and would not compromise my integrity for money.    ","Deep Tissue, Reiki &a Pregnancy Bodyworks",https://indianapolis.craigslist.org/thp/d/deep-tissue-reiki-pregnancy/6422433711.html,"google,map",12/12/2017 10:30,39.8647,-86.1181,,52:23.7,CL1
1739, ,,https://indianapolis.craigslist.org/thp/d/sunrise-spaawesome-massage/6422349849.html,, ,,,,52:29.0,CL1
1740, ,,https://indianapolis.craigslist.org/thp/d/luxurious-asian-massage/6422348087.html,, ,,,,52:34.3,CL1
1741, ,,https://indianapolis.craigslist.org/thp/d/new-asian-masseuses-perfect/6422312390.html,, ,,,,52:39.6,CL1
1742,"Trained and schooled in deep tissue, Swedish, sports and Thai techniques. 6 years experience, friendly and knowledgeable.  Private office located in the broad ripple area or I can travel to you. I use a heated table always atop clean linens. I do increments or 60, 90, or 110 minutes. Call or txt for rates. Text preferred. General business hours 9am-9pm.    ",CMT offering massage,https://indianapolis.craigslist.org/thp/d/cmt-offering-massage/6422265796.html,"Northeast,indy",12/12/2017 7:44,,,,52:45.0,CL1
1743, ,,https://indianapolis.craigslist.org/thp/d/yanti-outcall-full-body/6421843875.html,, ,,,,52:50.2,CL1
1744,"Models Massage - YOU CAN NOW ADD HOT STONES AND AROMATHERAPY TO ANY REGULAR PRICED MASSAGE FOR FREE!! END OF SUMMER SPECIAL!!! EVERYDAY FROM 11AM - 8PM!! $20 OFF ANY MASSAGE!! - Models-Massage.com So it's just $50 for 60 minutes or ONLY $80 for 90 minutes if you come to us before 8pm!!!!! MODELS MASSAGE - Models-Massage.com -  show contact info - OUTCALLS start at just $100 for 60mins or $140 for 90mins!!Downtown LocationDown on the strip in between Taps and Tiki Bobs!235 S Meridian, 2nd floor Indianapolis, In 46225ORNorth Location - We are just left of the Health Food Store in the Shadeland Station Plaza! Shadeland Station Plaza7409 Shadeland Avenue Indianapolis, In 46250Hours: 10 am - 1amAvailable anytime by appointment..Please Text to Schedule as we are busy in massages & can't answer the phone!! Thank you!! Hope to see you soon!!  show contact infoModels Massage now does outcalls!! That's right we come to you!! Text for rates!! Rates vary depending on where you are located! Therapeutic Massage - Hot Oil Swedish & Deep Tissue both are very relaxing and soothing! Deep Tissue is more therapeutic while the Hot Oil Swedish is more for pampering!We now offer Hot Stone Therapy!! My massages include:* A non-rushed experience* 3 Hot towels per massage * Candle lite lighting* Relaxing and uplifting Zen music* A variety of oil to choose from* Bottle water/Amenities Available anytime by appointment..Models - Models MassageNow Offers Tuition Reimbursement!!We will pay your schooling as long as you work for Models Massage!!We are looking for licensed massage therapists to join our team or go get your license we will pay!    ",?¯è?è´??HOT STONE & AROMATHERAPY NOW FREE!! ?¯è?è´?? MODELS MASSAGE,https://indianapolis.craigslist.org/thp/d/hot-stone-aromatherapy-now/6421562526.html,Indianapolis,12/11/2017 15:37,,,,52:55.5,CL1
1745,Let me take you to a new level of relaxationwith my heavenly touch.22 yr.old  African American male standing 5'7. I specialize in Sweetest massage but also offering deep tissue  And sports massage for more information contact me via textshow contact info,Heavenly Hands,https://indianapolis.craigslist.org/thp/d/heavenly-hands/6421365415.html,"google,map",12/11/2017 13:37,39.773263,-86.283066,,53:00.8,CL1
1746,"20years and still THE BEST!  Enjoy Asian therapeutic body work.Treat yourself to an exceptional Swedish, Shiatsu, deep or soft tissue massage,table shower,and /or dry sauna by our professional, experienced and Beautiful staff today . One (1) hour =$60.00 1/2 hour =$40.00. Open 9am.-11pm.  daily at 2442 Georgetown Road Danville ,Il.61832. We are just 1.5 mi. (3min.) south of exit I-74 Exit 215A .We are on the west/ right side as you drive south on Georgetown Road.***** show contact info*****Come RELAX*****www.joejinspa.com    ",JOE JIN SPA 217-431-1323 I-74 Exit 215 A,https://indianapolis.craigslist.org/thp/d/joe-jin-spaexit-215/6421469605.html,danville,12/11/2017 14:39,40.076577,-87.635472,2442 Georgetown Road,53:06.0,CL1
1747,"Grand Opening--------Tulip Spa--------ADD: 5550 W 86th St #106 Indianapolis,IN 46268~~ For The Most Relaxing Day Of Your Life~~Beautiful & Sweet Asian Staff Are Ready To Give You BEST ServiceCALL NOW:  show contact infoHighly Skilled, Professional & Friendly Massage Therapists Strive to Give You the Very Best Service!Enjoy a relaxing Asian Massage today.Asian Full Body Massage relaxes your body, stimulates circulation andcalms the mind. Loosen tight muscles. relieve stress and ease tension.Help your body and mind relax while improving your overall health!Our professional therapists are beautiful and highly skilled.We Offer------SwedishDeep Tissue Hot Stone Back-Stepping Massage------------Couple Massage Foot Reflexology  Chair Massage ------Free ShowerWe Accept Visa & Master CardsMore Information Visit Our Website www.tulipspamassage.netOur PriceBody Massage ",é?è?è???é?è?è???Tulip Spaé?è?É??É?? Sweet Asian Staff é?è?É??É?? Great Massage &,https://indianapolis.craigslist.org/thp/d/tulip-spa-sweet-asian-staff/6421465458.html,"W,th,St",12/11/2017 14:36,39.911234,-86.259112,5550 W 86th St at Zionsville rd,53:11.3,CL1
